"license","Licensee Information","Business Name:","License Number:","In Business:","Location Address:","City/Town:","State:","Telephone Number:","Trade Name","Address","Town","County","License #","Permissions","Expiration Date","On or Off","latitude","longitude","accuracy","marker-size","marker-color","marker-symbol"
"452",NA,"7-ELEVEN #32532A","452","Yes","27 WASHINGTON  AVENUE","PORTLAND","ME","207-775-5260","7-ELEVEN #32532A","27 WASHINGTON  AVENUE","PORTLAND","CUMBERLAND","452","M-V","06/17/2015","OFF",43.590082,43.590082,"street_address","small","#4f4","restaurant"
"454",NA,"CVS PHARMACY #959","454","Yes","11 STEEPLE WAY","WELLS","ME","207-641-0860","CVS PHARMACY #959","11 STEEPLE WAY","WELLS","YORK","454","V-M","10/13/2015","OFF",43.6592729,43.6592729,"street_address","small","#4f4","restaurant"
"457",NA,"HIDDEN POND","457","Yes","354 GOOSE ROCKS ROAD","KENNEBUNKPORT","ME","207-967-9050","HIDDEN POND","354 GOOSE ROCKS ROAD","KENNEBUNKPORT","YORK","457","V-M","06/28/2015","OFF",43.544575,43.544575,"street_address","small","#4f4","restaurant"
"464",NA,"FOREST AVENUE MOBIL","464","Yes","518 FOREST AVENUE","PORTLAND","ME","846-0455","FOREST AVENUE MOBIL","518 FOREST AVENUE","PORTLAND","CUMBERLAND","464","M-V","06/05/2015","OFF",43.6561971,43.6561971,"premise","small","#4f4","restaurant"
"472",NA,"POOL STREET MARKET","472","Yes","77 POOL STREET","BIDDEFORD","ME","282-9824","POOL STREET MARKET","77 POOL STREET","BIDDEFORD","YORK","472","V-M","03/21/2015","OFF",44.0540997,44.0540997,"street_address","small","#4f4","restaurant"
"482",NA,"TAYLOR LOBSTER COMPANY","482","Yes","32 ROUTE 236","KITTERY","ME","439-1350","TAYLOR LOBSTER COMPANY","32 ROUTE 236","KITTERY","YORK","482","V","12/19/2014","OFF",43.6989154,43.6989154,"street_address","small","#4f4","restaurant"
"483",NA,"WOODLAND ACRES CAMPGROUND","483","Yes","33 WOODLAND ACRES DRIVE","BROWNFIELD","ME","207-935-2529","WOODLAND ACRES CAMPGROUND","33 WOODLAND ACRES DRIVE","BROWNFIELD","OXFORD","483","V-M","05/28/2015","OFF",43.6554604,43.6554604,"street_address","small","#4f4","restaurant"
"488",NA,"CHASES CONVENIENCE STORE","488","Yes","1054 SANFORD ROAD","WELLS","ME","207-646-1026","CHASES CONVENIENCE STORE","1054 SANFORD ROAD","WELLS","YORK","488","M-V","09/29/2015","OFF",43.6558841,43.6558841,"street_address","small","#4f4","restaurant"
"500",NA,"OCEANSIDE STORE","500","Yes","179 LONG BEACH AVENUE","YORK BEACH","ME","363-7942","OCEANSIDE STORE","179 LONG BEACH AVENUE","YORK BEACH","YORK","500","M-V","04/16/2015","OFF",43.681273,43.681273,"street_address","small","#4f4","restaurant"
"5003",NA,"CUMBERLAND COUNTY CIVIC CENTER","5003","Yes","ONE CIVIC CENTER SQUARE","PORTLAND","ME","775-3481","CUMBERLAND COUNTY CIVIC CENTER","ONE CIVIC CENTER SQUARE","PORTLAND","CUMBERLAND","5003","S-V-M","03/01/2015","ON",43.655335,43.655335,"street_address","small","#f44","restaurant"
"5008",NA,"NUNAN'S LOBSTER HUT","5008","Yes","9 MILLS ROAD","CAPE PORPOISE","ME","967-4362","NUNAN'S LOBSTER HUT","9 MILLS ROAD","CAPE PORPOISE","YORK","5008","M-V","04/30/2015","ON",43.658858,43.658858,"street_address","small","#f44","restaurant"
"5012",NA,"LORD'S CLAM BOX","5012","Yes","1465 MAIN STREET","SANFORD","ME","324-4700","LORD'S CLAM BOX","1465 MAIN STREET","SANFORD","YORK","5012","M-V","04/02/2015","ON",43.6854508,43.6854508,"street_address","small","#f44","restaurant"
"5014",NA,"BRUNO'S RESTAURANT & TAVERN","5014","Yes","33 ALLEN AVENUE","PORTLAND","ME","878-9511","BRUNO'S RESTAURANT & TAVERN","33 ALLEN AVENUE","PORTLAND","CUMBERLAND","5014","S-V-M","05/24/2015","ON",43.6293965,43.6293965,"street_address","small","#f44","restaurant"
"5016",NA,"CUSTOM HOUSE MARINER FLEET/CASBLANCA CRUISES","5016","Yes","18 CUSTOM HOUSE WHARF","PORTLAND","ME","774-7220","CUSTOM HOUSE MARINER FLEET/CASBLANCA
CRUISES","18 CUSTOM HOUSE WHARF","PORTLAND","CUMBERLAND","5016","S-V-M","05/09/2015","ON",43.6323799,43.6323799,"street_address","small","#f44","restaurant"
"502",NA,"HANNAFORD #8390","502","Yes","800 MAIN STREET","SANFORD","ME","207-324-1554","HANNAFORD #8390","800 MAIN STREET","SANFORD","YORK","502","V-M","12/30/2015","OFF",43.5842637,43.5842637,"street_address","small","#4f4","restaurant"
"5025",NA,"OLD PORT SEA GRILL","5025","Yes","93 COMMERCIAL ST","PORTLAND","ME","207-879-6100","OLD PORT SEA GRILL","93 COMMERCIAL ST","PORTLAND","CUMBERLAND","5025","S-V-M","10/07/2015","ON",43.650466,43.650466,"street_address","small","#f44","restaurant"
"503",NA,"ANTHONY'S FOOD SHOP, INC.","503","Yes","679 ROUTE 1","YORK","ME","363-2322","ANTHONY'S FOOD SHOP, INC.","679 ROUTE 1","YORK","YORK","503","M-V","10/08/2015","OFF",43.6393381,43.6393381,"street_address","small","#4f4","restaurant"
"5030",NA,"MIKE'S CLAM SHACK","5030","Yes","1150 POST ROAD","MOODY","ME","646-5999","MIKE'S CLAM SHACK","1150 POST ROAD","MOODY","YORK","5030","S-V-M","09/13/2015","ON",43.7631477,43.7631477,"street_address","small","#f44","restaurant"
"5042",NA,"VALLEY CHINESE CUISINE","5042","Yes","688 FOREST AVENUE","PORTLAND","ME","773-8889","VALLEY CHINESE CUISINE","688 FOREST AVENUE","PORTLAND","CUMBERLAND","5042","S-V-M","09/17/2015","ON",43.6398222,43.6398222,"street_address","small","#f44","restaurant"
"5049",NA,"SALA THAI RESTAURANT","5049","Yes","1363 WASHINGTON AVENUE","PORTLAND","ME","797-0871","SALA THAI RESTAURANT","1363 WASHINGTON AVENUE","PORTLAND","CUMBERLAND","5049","M-V","08/26/2015","ON",43.8468723,43.8468723,"street_address","small","#f44","restaurant"
"5057",NA,"WEATHERVANE SEAFOODS","5057","Yes","31 BADGERS ISLAND WEST","KITTERY","ME","439-0335","WEATHERVANE SEAFOODS","31 BADGERS ISLAND WEST","KITTERY","YORK","5057","S-V-M","06/23/2015","ON",43.656928,43.656928,"street_address","small","#f44","restaurant"
"5062",NA,"PORTLAND LOBSTER COMPANY","5062","Yes","180 - 184 COMMERCIAL STREET","PORTLAND","ME","775-2112","PORTLAND LOBSTER COMPANY","180 - 184 COMMERCIAL STREET","PORTLAND","CUMBERLAND","5062","M-V","06/08/2015","ON",43.6370349,43.6370349,"street_address","small","#f44","restaurant"
"5065",NA,"MC PERKINS COVE","5065","Yes","111 PERKINS COVE ROAD","OGUNQUIT","ME","646-6263","MC PERKINS COVE","111 PERKINS COVE ROAD","OGUNQUIT","YORK","5065","S-V-M","06/23/2015","ON",43.653301,43.653301,"street_address","small","#f44","restaurant"
"5077",NA,"FOGARTY'S RESTAURANT, INC.","5077","Yes","471 MAIN STREET","SOUTH BERWICK","ME","384-8361","FOGARTY'S RESTAURANT, INC.","471 MAIN STREET","SOUTH BERWICK","YORK","5077","M-V","12/25/2014","ON",43.797046,43.797046,"street_address","small","#f44","restaurant"
"5081",NA,"BIDDEFORD & SACO COUNTRY CLUB","5081","Yes","101 OLD ORCHARD ROAD","SACO","ME","282-9892","BIDDEFORD & SACO COUNTRY CLUB","101 OLD ORCHARD ROAD","SACO","YORK","5081","S-V-M","12/31/2014","ON",43.65755,43.65755,"street_address","small","#f44","restaurant"
"5086",NA,"KEZAR LAKE MARINA & RESTAURANT","5086","Yes","WEST LOVELL ROAD","LOVELL","ME","925-3000","KEZAR LAKE MARINA & RESTAURANT","WEST LOVELL ROAD","LOVELL","OXFORD","5086","S-V-M","05/22/2015","ON",43.6877036,43.6877036,"street_address","small","#f44","restaurant"
"5090",NA,"LONGHORN STEAKHOUSE","5090","Yes","510 MARINER WAY","BIDDEFORD","ME","294-4316","LONGHORN STEAKHOUSE","510 MARINER WAY","BIDDEFORD","YORK","5090","S-V-M","10/31/2015","ON",43.5542469,43.5542469,"street_address","small","#f44","restaurant"
"5097",NA,"ESPOS TRATTORIA","5097","Yes","1335 CONGRESS STREET","PORTLAND","ME","774-7923","ESPOS TRATTORIA","1335 CONGRESS STREET","PORTLAND","CUMBERLAND","5097","S-V-M","07/14/2015","ON",43.6814708,43.6814708,"street_address","small","#f44","restaurant"
"5100",NA,"THISTLE PIG RESTAURANT","5100","Yes","279 MAIN STREET","SOUTH BERWICK","ME","603-205-3328","THISTLE PIG RESTAURANT","279 MAIN STREET","SOUTH BERWICK","YORK","5100","S-V-M","05/18/2015","ON",43.740714,43.740714,"street_address","small","#f44","restaurant"
"5101",NA,"ERNIE'S POOL & DARTS","5101","Yes","815 FOREST AVENUE","PORTLAND","ME","761-0179","ERNIE'S POOL & DARTS","815 FOREST AVENUE","PORTLAND","CUMBERLAND","5101","M-V","08/26/2015","ON",43.6386702,43.6386702,"street_address","small","#f44","restaurant"
"511",NA,"HOGLUNDS COUNTRYSIDE BUTCHERS","511","Yes","50 WASHINGTON STREET","BIDDEFORD","ME","207-282-2882","HOGLUNDS COUNTRYSIDE BUTCHERS","50 WASHINGTON STREET","BIDDEFORD","YORK","511","V-M","06/03/2015","OFF",43.66427,43.66427,"street_address","small","#4f4","restaurant"
"5112",NA,"MAYO STREET ARTS","5112","Yes","10 MAYO STREET","PORTLAND","ME","615-3609","MAYO STREET ARTS","10 MAYO STREET","PORTLAND","CUMBERLAND","5112","M-V","06/13/2015","ON",43.8617455,43.8617455,"street_address","small","#f44","restaurant"
"5113",NA,"LAKE KEZAR COUNTRY CLUB","5113","Yes","578 MAIN STREET","LOVELL","ME","925-2462","LAKE KEZAR COUNTRY CLUB","578 MAIN STREET","LOVELL","OXFORD","5113","M-Y-V","04/14/2015","ON",43.654924,43.654924,"street_address","small","#f44","restaurant"
"5116",NA,"TRADITIONS  ITALIAN RESTAURANT","5116","Yes","162 MAIN STREET                 **TEMP THRU 01/31/2015**","SACO","ME","282-6661","TRADITIONS  ITALIAN RESTAURANT","162 MAIN STREET		      **TEMP THRU
01/31/2015**","SACO","YORK","5116","S-V-M","11/07/2014","ON",43.7068574,43.7068574,"street_address","small","#f44","restaurant"
"5117",NA,"BANDALOOP","5117","Yes","2 OCEAN AVENUE","KENNEBUNKPORT","ME","284-4697","BANDALOOP","2 OCEAN AVENUE","KENNEBUNKPORT","YORK","5117","S-V-M","03/25/2015","ON",43.983289,43.983289,"street_address","small","#f44","restaurant"
"5121",NA,"STEAKHOUSE, THE","5121","Yes","1205 POST ROAD","WELLS","ME","646-4200","STEAKHOUSE, THE","1205 POST ROAD","WELLS","YORK","5121","S-V-M","03/03/2015","ON",43.656756,43.656756,"street_address","small","#f44","restaurant"
"5123",NA,"PORTLAND PIE COMPANY","5123","Yes","51 YORK STREET","PORTLAND","ME","347-4383","PORTLAND PIE COMPANY","51 YORK STREET","PORTLAND","CUMBERLAND","5123","S-V-M","07/15/2015","ON",43.8572283,43.8572283,"street_address","small","#f44","restaurant"
"513",NA,"WINK'S","513","Yes","8 ARUNDEL ROAD","ARUNDEL","ME","967-2295","WINK'S","8 ARUNDEL ROAD","ARUNDEL","YORK","513","M-V","07/05/2015","OFF",43.6556973,43.6556973,"street_address","small","#4f4","restaurant"
"514",NA,"RED ROCKET GAS & GROCERIES","514","Yes","141 SACO AVENUE","OLD ORCHARD BEACH","ME","207-409-8444","RED ROCKET GAS & GROCERIES","141 SACO AVENUE","OLD ORCHARD BEACH","YORK","514","V-M","12/18/2014","OFF",43.6342134,43.6342134,"street_address","small","#4f4","restaurant"
"5144",NA,"PANDA GARDEN","5144","Yes","1041 BRIGHTON AVENUE","PORTLAND","ME","874-6935","PANDA GARDEN","1041 BRIGHTON AVENUE","PORTLAND","CUMBERLAND","5144","S-V-M","10/05/2015","ON",43.6351216,43.6351216,"street_address","small","#f44","restaurant"
"5169",NA,"BOREALIS BREADS","5169","Yes","182 OCEAN AVENUE","PORTLAND","ME","641-8800","BOREALIS BREADS","182 OCEAN AVENUE","PORTLAND","CUMBERLAND","5169","S-V-M","12/18/2014","ON",43.8547212,43.8547212,"street_address","small","#f44","restaurant"
"5172",NA,"GREEN ELEPHANT VEGETARIAN BISTRO","5172","Yes","608 CONGRESS STREET       **TEMP THRU 02/28/2015**","PORTLAND","ME","347-3111","GREEN ELEPHANT VEGETARIAN BISTRO","608 CONGRESS STREET","PORTLAND","CUMBERLAND","5172","M-V","10/18/2014","ON",43.65336,43.65336,"street_address","small","#f44","restaurant"
"5180",NA,"D'S FAMILY PIZZERIA","5180","Yes","113 BRIDGTON ROAD","FRYEBURG","ME","","D'S FAMILY PIZZERIA","113 BRIDGTON ROAD","FRYEBURG","OXFORD","5180","V-M","03/27/2015","ON",43.6581431,43.6581431,"street_address","small","#f44","restaurant"
"5187",NA,"SAIGON RESTAURANT","5187","Yes","795 FOREST AVENUE","PORTLAND","ME","879-2693","SAIGON RESTAURANT","795 FOREST AVENUE","PORTLAND","CUMBERLAND","5187","V-M","12/09/2014","ON",43.664619,43.664619,"street_address","small","#f44","restaurant"
"5201",NA,"PEPPERMILL FOOD & SPIRITS","5201","Yes","171 WASHINGTON STREET","LIMERICK","ME","793-2500","PEPPERMILL FOOD & SPIRITS","171 WASHINGTON STREET","LIMERICK","YORK","5201","S-V-M","05/22/2015","ON",43.6754589,43.6754589,"street_address","small","#f44","restaurant"
"5205",NA,"BIDDEFORD ARENA & EXPO","5205","Yes","14 POMERLEAU ROAD","BIDDEFORD","ME","283-0615","BIDDEFORD ARENA & EXPO","14 POMERLEAU ROAD","BIDDEFORD","YORK","5205","M-V","04/25/2015","ON",43.902657,43.902657,"street_address","small","#f44","restaurant"
"5212",NA,"NEW MOON RESTAURANT, THE","5212","Yes","17 PEPPERELL SQUARE","SACO","ME","282-2241","NEW MOON RESTAURANT, THE","17 PEPPERELL SQUARE","SACO","YORK","5212","S-V-M","01/15/2015","ON",43.650808,43.650808,"street_address","small","#f44","restaurant"
"5217",NA,"ASMARA RESTAURANT","5217","Yes","51 OAK STREET","PORTLAND","ME","253-5122","ASMARA RESTAURANT","51 OAK STREET","PORTLAND","CUMBERLAND","5217","V-M","04/18/2015","ON",43.639874,43.639874,"route","small","#f44","restaurant"
"5222",NA,"SHAY'S GRILL PUB","5222","Yes","18 MONUMENT SQUARE","PORTLAND","ME","772-2626","SHAY'S GRILL PUB","18 MONUMENT SQUARE","PORTLAND","CUMBERLAND","5222","S-V-M","06/17/2015","ON",43.6803871,43.6803871,"street_address","small","#f44","restaurant"
"5224",NA,"BIBO'S MADD APPLE CAFE","5224","Yes","23 FOREST AVENUE","PORTLAND","ME","774-9698","BIBO'S MADD APPLE CAFE","23 FOREST AVENUE","PORTLAND","CUMBERLAND","5224","M-V","02/01/2015","ON",43.6237784,43.6237784,"street_address","small","#f44","restaurant"
"5235",NA,"QUISISANA CORP II","5235","Yes","42 QUISISANA DRIVE","CENTER LOVELL","ME","925-3500","QUISISANA CORP II","42 QUISISANA DRIVE","CENTER LOVELL","OXFORD","5235","S-V-M","04/24/2015","ON",43.697125,43.697125,"street_address","small","#f44","restaurant"
"5240",NA,"PHAT BOYS DINER","5240","Yes","172 MAIN STREET","CORNISH","ME","642-2148","PHAT BOYS DINER","172 MAIN STREET","CORNISH","YORK","5240","V-M","05/25/2015","ON",43.67595,43.67595,"street_address","small","#f44","restaurant"
"5249",NA,"PEDRO'S","5249","Yes","181 PORT ROAD","KENNEBUNK","ME","351-1305","PEDRO'S","181 PORT ROAD","KENNEBUNK","YORK","5249","S-V-M","02/17/2015","ON",43.699368,43.699368,"street_address","small","#f44","restaurant"
"5254",NA,"BINTLIFF'S - OGUNQUIT","5254","Yes","335 MAIN STREET","OGUNQUIT","ME","646-3111","BINTLIFF'S - OGUNQUIT","335 MAIN STREET","OGUNQUIT","YORK","5254","S-V-M","12/20/2014","ON",43.6784985,43.6784985,"street_address","small","#f44","restaurant"
"5263",NA,"FISHERMAN'S CATCH","5263","Yes","134 HARBOR ROAD","WELLS","ME","646-8780","FISHERMAN'S CATCH","134 HARBOR ROAD","WELLS","YORK","5263","V-M","05/04/2015","ON",43.665492,43.665492,"street_address","small","#f44","restaurant"
"5268",NA,"WONDERBAR RESTAURANT, INC.","5268","Yes","12 WASHINGTON STREET","BIDDEFORD","ME","282-9926","WONDERBAR RESTAURANT, INC.","12 WASHINGTON STREET","BIDDEFORD","YORK","5268","S-V-M","04/06/2015","ON",43.6351102,43.6351102,"street_address","small","#f44","restaurant"
"527",NA,"BIG APPLE FOOD STORE #1117","527","Yes","394 ELM STREET","BIDDEFORD","ME","743-9212","BIG APPLE FOOD STORE #1117","394 ELM STREET","BIDDEFORD","YORK","527","M-V","03/24/2015","OFF",43.649515,43.649515,"street_address","small","#4f4","restaurant"
"5271",NA,"CLAY HILL FARM","5271","Yes","220 CLAY HILL ROAD","YORK","ME","361-2272","CLAY HILL FARM","220 CLAY HILL ROAD","YORK","YORK","5271","S-V-M","10/31/2014","ON",43.914268,43.914268,"street_address","small","#f44","restaurant"
"5273",NA,"3 BUOYS SEAFOOD SHANTY & DELI","5273","Yes","2 US ROUTE ONE","YORK","ME","435-3401","3 BUOYS SEAFOOD SHANTY & DELI","2 US ROUTE ONE","YORK","YORK","5273","M","12/03/2014","ON",43.6568481,43.6568481,"street_address","small","#f44","restaurant"
"5275",NA,"TORTILLA FLAT INC.","5275","Yes","1871 FOREST AVENUE","PORTLAND","ME","797-8729","TORTILLA FLAT INC.","1871 FOREST AVENUE","PORTLAND","CUMBERLAND","5275","S-V-M","01/30/2015","ON",43.9146727,43.9146727,"street_address","small","#f44","restaurant"
"5276",NA,"RACKET & FITNESS CENTER, THE","5276","Yes","2445 CONGRESS STREET","PORTLAND","ME","775-6128","RACKET & FITNESS CENTER, THE","2445 CONGRESS STREET","PORTLAND","CUMBERLAND","5276","S-V-M","01/30/2015","ON",43.659059,43.659059,"street_address","small","#f44","restaurant"
"5279",NA,"ANJU","5279","Yes","7 WALLINGFORD SQUARE","KITTERY","ME","703-4298","ANJU","7 WALLINGFORD SQUARE","KITTERY","YORK","5279","S-V-M","05/01/2015","ON",43.9117204,43.9117204,"university","small","#f44","restaurant"
"5288",NA,"LOLITA","5288","Yes","90 CONGRESS ST","PORTLAND","ME","","LOLITA","90 CONGRESS ST","PORTLAND","CUMBERLAND","5288","S-V-M","05/20/2015","ON",43.8006208,43.8006208,"locality","small","#f44","restaurant"
"5289",NA,"EMILY'S WOOD FIRED PIZZA","5289","Yes","489 MAIN STREET","SPRINGVALE","ME","604-2525","EMILY'S WOOD FIRED PIZZA","489 MAIN STREET","SPRINGVALE","YORK","5289","V-M","05/04/2015","ON",43.6595309,43.6595309,"street_address","small","#f44","restaurant"
"5290",NA,"TJ'S PIZZA","5290","Yes","366 ELM STREET","BIDDEFORD","ME","284-6133","TJ'S PIZZA","366 ELM STREET","BIDDEFORD","YORK","5290","M","01/25/2015","ON",43.799894,43.799894,"street_address","small","#f44","restaurant"
"5294",NA,"POST ROAD TAVERN","5294","Yes","705 MAIN ST","OGUNQUIT","ME","641-0640","POST ROAD TAVERN","705 MAIN ST","OGUNQUIT","YORK","5294","S-V-M","08/19/2015","ON",43.6581379,43.6581379,"street_address","small","#f44","restaurant"
"5295",NA,"MAPLEWOOD DANCE AND FUNCTION CENTER, INC.","5295","Yes","383 WARREN AVENUE","PORTLAND","ME","878-0584","MAPLEWOOD DANCE AND FUNCTION CENTER,
INC.","383 WARREN AVENUE","PORTLAND","CUMBERLAND","5295","V-M","11/04/2015","ON",43.734528,43.734528,"street_address","small","#f44","restaurant"
"530",NA,"ROSEMONT MARKET & BAKERY","530","Yes","580 BRIGHTON AVENUE","PORTLAND","ME","207-699-4306","ROSEMONT MARKET & BAKERY","580 BRIGHTON AVENUE","PORTLAND","CUMBERLAND","530","V-M","02/03/2015","OFF",43.6562893,43.6562893,"street_address","small","#4f4","restaurant"
"5302",NA,"FISHERMEN'S DOCK","5302","Yes","855 US ROUTE ONE","YORK","ME","351-8100","FISHERMEN'S DOCK","855 US ROUTE ONE","YORK","YORK","5302","M-V","05/01/2015","ON",43.9602065,43.9602065,"street_address","small","#f44","restaurant"
"5307",NA,"SPRING HILL","5307","Yes","117 POND ROAD","SOUTH BERWICK","ME","384-2693","SPRING HILL","117 POND ROAD","SOUTH BERWICK","YORK","5307","S-V-M","02/01/2015","ON",43.5935532,43.5935532,"street_address","small","#f44","restaurant"
"5320",NA,"PIZZA HUT","5320","Yes","507 MAIN STREET","SACO","ME","284-9794","PIZZA HUT","507 MAIN STREET","SACO","YORK","5320","M","02/25/2015","ON",43.9475691,43.9475691,"street_address","small","#f44","restaurant"
"5328",NA,"VENETIA'S RESTAURANT","5328","Yes","93 WEST GRAND AVENUE","OLD ORCHARD BEACH","ME","","VENETIA'S RESTAURANT","93 WEST GRAND AVENUE","OLD ORCHARD BEACH","YORK","5328","M-V","06/25/2015","ON",43.676836,43.676836,"street_address","small","#f44","restaurant"
"5331",NA,"COASTAL HOUSE, THE","5331","Yes","2128 POST ROAD","WELLS","ME","641-8300","COASTAL HOUSE, THE","2128 POST ROAD","WELLS","YORK","5331","S,V,M-S-V-M","05/30/2015","ON",43.6770445,43.6770445,"street_address","small","#f44","restaurant"
"5335",NA,"WELLS HOUSE OF PIZZA","5335","Yes","1550 POST ROAD","WELLS","ME","646-5578","WELLS HOUSE OF PIZZA","1550 POST ROAD","WELLS","YORK","5335","V-M","02/10/2015","ON",43.9701835,43.9701835,"street_address","small","#f44","restaurant"
"5340",NA,"PORTLAND SEA DOGS","5340","Yes","271 PARK AVENUE","PORTLAND","ME","874-9300","PORTLAND SEA DOGS","271 PARK AVENUE","PORTLAND","CUMBERLAND","5340","S-V-M","04/06/2015","ON",43.6533126,43.6533126,"street_address","small","#f44","restaurant"
"5341",NA,"SALT EXCHANGE, THE","5341","Yes","245 COMMERCIAL STREET","PORTLAND","ME","272-9855","SALT EXCHANGE, THE","245 COMMERCIAL STREET","PORTLAND","CUMBERLAND","5341","S-V-M","06/03/2015","ON",43.7979981,43.7979981,"street_address","small","#f44","restaurant"
"5346",NA,"AMORE BREAKFAST","5346","Yes","309 SHORE ROAD","OGUNQUIT","ME","646-6661","AMORE BREAKFAST","309 SHORE ROAD","OGUNQUIT","YORK","5346","S-V-M","05/28/2015","ON",43.656408,43.656408,"street_address","small","#f44","restaurant"
"5348",NA,"BARNACLE BILLY'S","5348","Yes","50 PERKINS COVE ROAD","OGUNQUIT","ME","646-5575","BARNACLE BILLY'S","50 PERKINS COVE ROAD","OGUNQUIT","YORK","5348","S-V-M","05/05/2015","ON",44.0589437,44.0589437,"street_address","small","#f44","restaurant"
"5354",NA,"DIMILLO'S ON THE WATER","5354","Yes","25 LONG WHARF","PORTLAND","ME","772-2216","DIMILLO'S ON THE WATER","25 LONG WHARF","PORTLAND","CUMBERLAND","5354","S-V-M","01/31/2015","ON",43.6531479,43.6531479,"street_address","small","#f44","restaurant"
"5359",NA,"SACO DRIVE-IN","5359","Yes","969 PORTLAND ROAD","SACO","ME","724-1941","SACO DRIVE-IN","969 PORTLAND ROAD","SACO","YORK","5359","M-V","06/12/2015","ON",43.687208,43.687208,"street_address","small","#f44","restaurant"
"5360",NA,"TASTY THAI","5360","Yes","182 STATE ROAD","KITTERY","ME","207-439-9988","TASTY THAI","182 STATE ROAD","KITTERY","YORK","5360","M-V","08/20/2015","ON",43.6480351,43.6480351,"street_address","small","#f44","restaurant"
"5362",NA,"ST. LAWRENCE ARTS & COMMUNITY CENTER","5362","Yes","76 CONGRESS STREET","PORTLAND","ME","775-5568","ST. LAWRENCE ARTS & COMMUNITY CENTER","76 CONGRESS STREET","PORTLAND","CUMBERLAND","5362","M-V","01/16/2015","ON",43.6557759,43.6557759,"street_address","small","#f44","restaurant"
"5379",NA,"STONE MOUNTAIN ARTS CENTER AND CAFE","5379","Yes","695 DUGWAY ROAD","BROWNFIELD","ME","935-4747","STONE MOUNTAIN ARTS CENTER AND CAFE","695 DUGWAY ROAD","BROWNFIELD","OXFORD","5379","M-V","07/31/2015","ON",43.585272,43.585272,"street_address","small","#f44","restaurant"
